order_id,order_line_id,order_date,ship_date,customer_id,customer_tier,product_id,product_name,category,sub_category,store_id,store_name,suburb,state,postcode,fulfillment_channel,quantity,unit_price,discount_rate,shipping_cost,sales_amount,profit,return
ORD00094,1,45375,45376,CUST000142,Bronze,POD49,Face Moisturiser,Beauty,Skincare,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,45,100,0.09,0,4095,1395,FALSE
ORD00094,2,46020,46024,CUST00092,Bronze,POD54,Repair Serum,Beauty,Serums & Treatments,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,65,80,0.15,50,4470,1340,FALSE
ORD00094,3,45815,45819,CUST00050,Silver,POD2,Bluetooth Earbuds,Electronics,Audio Devices,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Online,90,60,0.14,50,4694,1444,FALSE
ORD00094,4,45331,45334,CUST000132,Bronze,POD49,Face Moisturiser,Beauty,Skincare,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,In Store,45,100,0.07,0,4185,1485,FALSE
ORD00095,1,45994,45998,CUST00050,Gold,POD34,Cotton Throw Blanket,Home & Living,Bedding,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,60,70,0.1,50,3830,1300,FALSE
ORD00095,2,45809,45812,CUST00044,Bronze,POD30,Non-Stick Frypan 28cm,Home & Living,Kitchen & Dining,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Online,55,80,0.15,50,3790,1140,FALSE
ORD00095,3,45868,45870,CUST000261,Platinum,POD10,Clear Phone Case,Electronics,Mobile Accessories,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,20,180,0.13,50,3182,1012,FALSE
ORD00095,4,45694,45697,CUST000217,Silver,POD41,Arc Floor Lamp,Home & Living,Lighting,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Pick up,130,40,0.07,0,4836,1716,FALSE
ORD00096,1,45667,45670,CUST0003,Platinum,POD17,Fleece Hoodie,Apparel,Tops,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,In Store,60,90,0.14,0,4644,1404,FALSE
ORD00096,2,45336,45336,CUST000243,Silver,POD3,Bluetooth Speaker,Electronics,Audio Devices,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,110,40,0.12,50,3922,1272,FALSE
ORD00096,3,45516,45517,CUST000193,Platinum,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,In Store,25,150,0.05,0,3562.5,1312.5,FALSE
ORD00097,1,45692,45697,CUST00018,Bronze,POD27,Classic Cap,Apparel,Accessories,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,25,120,0.14,0,2580,780,FALSE
ORD00097,2,45724,45728,CUST000147,Bronze,POD56,Face Mask,Beauty,Skincare,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,25,130,0.07,50,3072.5,1112.5,FALSE
ORD00097,3,45533,45534,CUST00083,Bronze,POD58,Rose Cream,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,42,90,0.09,0,3439.8,1171.8,FALSE
ORD00097,4,45793,45797,CUST0003,Silver,POD29,Ceramic Mug,Home & Living,Kitchen & Dining,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Pick up,15,200,0.14,0,2580,780,FALSE
ORD00098,1,45603,45604,CUST000156,Gold,POD61,Hydrating Shampoo,Beauty,Hair Care,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,38,90,0.14,50,2991.2,929.2,FALSE
ORD00098,2,45660,45665,CUST00012,Platinum,POD53,Eucalyptus Face Wash,Beauty,Skincare,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,38,110,0.05,50,4021,1503,FALSE
ORD00098,3,45550,45550,CUST0008,Platinum,POD56,Face Mask,Beauty,Skincare,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,25,130,0.13,0,2827.5,877.5,FALSE
ORD00098,4,45610,45614,CUST000201,Silver,POD3,Bluetooth Speaker,Electronics,Audio Devices,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,In Store,110,40,0.05,0,4180,1540,FALSE
ORD00099,1,45372,45375,CUST000163,Bronze,POD8,Lightning Cable,Electronics,Mobile Accessories,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,25,150,0.13,50,3312.5,1052.5,FALSE
ORD00099,2,46006,46008,CUST0003,Silver,POD20,High-Waist Jeans,Apparel,Bottoms,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Pick up,80,60,0.06,0,4512,1632,FALSE
ORD00099,3,45979,45979,CUST000201,Bronze,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Online,180,25,0.12,50,4010,1300,FALSE
ORD00099,4,45702,45702,CUST000248,Gold,POD61,Hydrating Shampoo,Beauty,Hair Care,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,In Store,38,90,0.14,0,2941.2,889.2,FALSE
ORD00100,1,45734,45738,CUST000242,Gold,POD42,Minimal Wall Clock,Home & Living,Home Decor,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Pick up,45,90,0.05,0,3847.5,1417.5,FALSE
ORD00100,2,45637,45641,CUST000254,Bronze,POD23,Wool Blend Coat,Apparel,Outerwear,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,180,30,0.05,0,5130,1890,FALSE
ORD00100,3,45826,45830,CUST00055,Gold,POD14,Wall Plug (2-Pack),Electronics,Smart Home,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,22,200,0.14,50,3834,1184,FALSE
ORD00100,4,45667,45670,CUST00065,Silver,POD27,Classic Cap,Apparel,Accessories,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,25,120,0.13,50,2660,850,FALSE
ORD00101,1,45781,45782,CUST000190,Silver,POD1,Wireless Headphones,Electronics,Audio Devices,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,120,50,0.06,0,5640,2040,FALSE
ORD00101,2,45433,45433,CUST000252,Gold,POD47,Reed Diffuser – Citrus,Home & Living,Fragrance,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,In Store,30,100,0.1,0,2700,900,FALSE
ORD00101,3,45956,45958,CUST000118,Platinum,POD43,Woven Storage Basket,Home & Living,Home Decor,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Pick up,35,100,0.07,0,3255,1155,FALSE
ORD00101,4,45797,45802,CUST00099,Gold,POD1,Wireless Headphones,Electronics,Audio Devices,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,120,50,0.08,50,5570,1960,FALSE
ORD00102,1,45322,45324,CUST000144,Silver,POD32,Bamboo Cutting Board,Home & Living,Kitchen & Dining,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,30,100,0.09,50,2780,970,FALSE
ORD00102,2,45813,45814,CUST000259,Bronze,POD29,Ceramic Mug,Home & Living,Kitchen & Dining,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,In Store,15,200,0.05,0,2850,1050,FALSE
ORD00102,3,45893,45893,CUST000198,Gold,POD19,Chino Pants,Apparel,Bottoms,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Pick up,65,75,0.11,0,4338.75,1413.75,FALSE
ORD00102,4,45957,45961,CUST000178,Platinum,POD22,Mid-Length Jacket,Apparel,Outerwear,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,120,45,0.1,0,4860,1620,FALSE
ORD00103,1,46018,46019,CUST000211,Platinum,POD59,Hydrating Conditioner,Beauty,Hair Care,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Online,35,100,0.12,50,3130,1020,FALSE
ORD00103,2,45566,45569,CUST000117,Bronze,POD11,Wi-Fi Router,Electronics,Networking,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,Online,160,25,0.14,50,3490,1080,FALSE
ORD00103,4,45837,45842,CUST000160,Bronze,POD66,Razor – 5 Blade,Beauty,Personal Care,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Pick up,35,90,0.15,0,2677.5,787.5,TRUE
ORD00104,1,45943,45947,CUST000169,Platinum,POD17,Fleece Hoodie,Apparel,Tops,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Online,60,90,0.07,50,5072,1822,FALSE
ORD00104,2,45805,45808,CUST00093,Platinum,POD63,Eau de Parfum,Beauty,Fragrance,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,95,50,0.14,50,4135,1275,FALSE
ORD00104,3,45666,45668,CUST000128,Platinum,POD42,Minimal Wall Clock,Home & Living,Home Decor,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,In Store,45,90,0.07,0,3766.5,1336.5,FALSE
ORD00104,4,45620,45623,CUST00073,Platinum,POD22,Mid-Length Jacket,Apparel,Outerwear,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,120,45,0.15,50,4640,1390,FALSE
ORD00105,2,45447,45450,CUST00011,Platinum,POD8,Lightning Cable,Electronics,Mobile Accessories,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,Pick up,25,150,0.06,0,3525,1275,FALSE
ORD00105,3,45453,45457,CUST000146,Silver,POD38,Oak Side Table,Home & Living,Furniture,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Pick up,150,30,0.09,0,4095,1395,FALSE
ORD00105,4,45701,45704,CUST000260,Platinum,POD28,Socks (5-Pack),Apparel,Accessories,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,20,150,0.11,50,2720,910,FALSE
ORD00106,1,45393,45396,CUST00061,Silver,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,180,25,0.05,50,4325,1615,FALSE
ORD00106,2,45922,45925,CUST00023,Bronze,POD39,Mesh Office Chair,Home & Living,Furniture,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,200,25,0.11,50,4500,1490,FALSE
ORD00106,3,45435,45440,CUST000250,Gold,POD19,Chino Pants,Apparel,Bottoms,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Online,65,75,0.08,50,4535,1600,FALSE
ORD00106,4,45631,45631,CUST000109,Gold,POD2,Bluetooth Earbuds,Electronics,Audio Devices,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Pick up,90,60,0.14,0,4644,1404,FALSE
ORD00107,1,45974,45977,CUST000229,Bronze,POD17,Fleece Hoodie,Apparel,Tops,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Pick up,60,90,0.14,0,4644,1404,FALSE
ORD00107,2,45762,45762,CUST000226,Bronze,POD39,Mesh Office Chair,Home & Living,Furniture,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,200,25,0.14,50,4350,1340,FALSE
ORD00107,3,45945,45950,CUST00027,Silver,POD66,Razor – 5 Blade,Beauty,Personal Care,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,35,90,0.12,0,2772,882,FALSE
ORD00107,4,45704,45709,CUST000120,Gold,POD41,Arc Floor Lamp,Home & Living,Lighting,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Pick up,130,40,0.15,0,4420,1300,FALSE
ORD00108,1,45492,45495,CUST00028,Bronze,POD33,Cotton Bedsheet Set,Home & Living,Bedding,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,In Store,95,60,0.05,0,5415,1995,FALSE
ORD00108,2,45478,45479,CUST000145,Gold,POD47,Reed Diffuser – Citrus,Home & Living,Fragrance,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,30,100,0.11,50,2720,910,FALSE
ORD00108,3,45721,45725,CUST0005,Gold,POD60,Volumising Shampoo,Beauty,Hair Care,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,In Store,38,90,0.11,0,3043.8,991.8,FALSE
ORD00108,4,45678,45683,CUST000107,Gold,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,28,140,0.15,0,3332,980,FALSE
ORD00109,1,45490,45493,CUST000245,Bronze,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Online,180,25,0.05,50,4325,1615,FALSE
ORD00109,2,45700,45704,CUST000206,Silver,POD30,Non-Stick Frypan 28cm,Home & Living,Kitchen & Dining,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Pick up,55,80,0.06,0,4136,1496,FALSE
ORD00109,3,45712,45717,CUST00047,Gold,POD64,Roll-On Deodorant,Beauty,Personal Care,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Pick up,25,100,0.1,0,2250,750,FALSE
ORD00109,4,45859,45859,CUST000111,Bronze,POD27,Classic Cap,Apparel,Accessories,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,25,120,0.15,0,2550,750,FALSE
ORD00110,2,45951,45955,CUST00099,Gold,POD55,Vitamin C Serum,Beauty,Serums & Treatments,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Online,70,75,0.06,50,4985,1825,FALSE
ORD00110,3,45968,45971,CUST0009,Bronze,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,In Store,25,150,0.07,0,3487.5,1237.5,FALSE
ORD00110,4,45820,45824,CUST000155,Platinum,POD52,Face Cleanser,Beauty,Skincare,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Pick up,35,120,0.06,0,3948,1428,FALSE
ORD00111,1,45368,45370,CUST000229,Bronze,POD7,"Power Bank 10,000mAh",Electronics,Mobile Accessories,ST13,Melbourne Retail - Preston,Preston,VIC,3072,In Store,60,80,0.15,0,4080,1200,FALSE
ORD00111,2,45923,45926,CUST000245,Bronze,POD26,Brown Belt,Apparel,Accessories,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,35,100,0.15,50,3025,915,TRUE
ORD00111,3,45317,45317,CUST000259,Bronze,POD35,Memory Foam Pillow,Home & Living,Bedding,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,75,80,0.15,0,5100,1500,FALSE
ORD00111,4,45848,45851,CUST00075,Silver,POD8,Lightning Cable,Electronics,Mobile Accessories,ST12,Melbourne Retail - Doncaster,Doncaster,VIC,3108,Online,25,150,0.14,50,3275,1015,FALSE
ORD00112,1,46005,46006,CUST000131,Platinum,POD28,Socks (5-Pack),Apparel,Accessories,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Pick up,20,150,0.11,0,2670,870,FALSE
ORD00112,2,46015,46017,CUST000186,Bronze,POD25,Women’s Shoes,Apparel,Footwear,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,Pick up,110,50,0.14,0,4730,1430,FALSE
ORD00112,3,45566,45570,CUST00084,Platinum,POD4,4K Monitor,Electronics,Computer Accessories,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Online,450,30,0.05,50,12875,4765,FALSE
ORD00112,4,45787,45787,CUST000137,Silver,POD19,Chino Pants,Apparel,Bottoms,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,In Store,65,75,0.13,0,4241.25,1316.25,FALSE
ORD00113,1,45783,45788,CUST000100,Bronze,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,Pick up,28,140,0.07,0,3645.6,1293.6,TRUE
ORD00113,2,45451,45455,CUST00017,Platinum,POD53,Eucalyptus Face Wash,Beauty,Skincare,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Pick up,38,110,0.08,0,3845.6,1337.6,FALSE
ORD00113,3,45392,45393,CUST000195,Silver,POD65,Electric Toothbrush,Beauty,Personal Care,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,80,70,0.12,50,4978,1608,FALSE
ORD00113,4,45741,45743,CUST000164,Bronze,POD19,Chino Pants,Apparel,Bottoms,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,65,75,0.1,0,4387.5,1462.5,FALSE
ORD00114,1,45893,45893,CUST00060,Silver,POD61,Hydrating Shampoo,Beauty,Hair Care,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Online,38,90,0.08,50,3196.4,1134.4,FALSE
ORD00114,2,45740,45743,CUST00018,Silver,POD40,LED Desk Lamp,Home & Living,Lighting,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,Pick up,60,80,0.1,0,4320,1440,FALSE
ORD00114,3,45521,45523,CUST00087,Gold,POD56,Face Mask,Beauty,Skincare,ST4,Melbourne Retail - Carlton,Carlton,VIC,3053,Online,25,130,0.09,50,3007.5,1047.5,FALSE
ORD00114,4,45470,45471,CUST000234,Bronze,POD20,High-Waist Jeans,Apparel,Bottoms,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,80,60,0.1,50,4370,1480,FALSE
ORD00115,1,45394,45397,CUST000180,Platinum,POD21,Midi Dress,Apparel,Dresses,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Pick up,95,50,0.11,0,4227.5,1377.5,FALSE
ORD00115,2,45656,45658,CUST000204,Gold,POD37,5-Tier Bookshelf,Home & Living,Furniture,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,Pick up,180,25,0.11,0,4005,1305,FALSE
ORD00115,3,45705,45709,CUST00089,Platinum,POD40,LED Desk Lamp,Home & Living,Lighting,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,60,80,0.15,0,4080,1200,FALSE
ORD00115,4,45304,45307,CUST000122,Bronze,POD11,Wi-Fi Router,Electronics,Networking,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,160,25,0.11,0,3560,1160,FALSE
ORD00116,1,45664,45664,CUST00095,Platinum,POD65,Electric Toothbrush,Beauty,Personal Care,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Online,80,70,0.14,50,4866,1496,FALSE
ORD00116,2,45442,45446,CUST00086,Bronze,POD64,Roll-On Deodorant,Beauty,Personal Care,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,Online,25,100,0.15,50,2175,665,FALSE
ORD00116,3,45763,45765,CUST000248,Silver,POD49,Face Moisturiser,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Online,45,100,0.07,50,4235,1525,FALSE
ORD00116,4,45626,45629,CUST000224,Silver,POD30,Non-Stick Frypan 28cm,Home & Living,Kitchen & Dining,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,55,80,0.05,0,4180,1540,FALSE
ORD00117,1,45358,45361,CUST00047,Platinum,POD8,Lightning Cable,Electronics,Mobile Accessories,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,In Store,25,150,0.11,0,3337.5,1087.5,FALSE
ORD00117,2,45466,45468,CUST00053,Gold,POD8,Lightning Cable,Electronics,Mobile Accessories,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,25,150,0.06,50,3575,1315,FALSE
ORD00117,3,45396,45400,CUST000177,Gold,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,In Store,28,140,0.07,0,3645.6,1293.6,FALSE
ORD00117,4,45987,45990,CUST00080,Bronze,POD26,Brown Belt,Apparel,Accessories,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,35,100,0.08,0,3220,1120,FALSE
ORD00118,1,45983,45983,CUST00054,Gold,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST3,Melbourne Retail - Docklands,Docklands,VIC,3008,Pick up,28,140,0.15,0,3332,980,FALSE
ORD00118,2,45639,45643,CUST000199,Platinum,POD40,LED Desk Lamp,Home & Living,Lighting,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,In Store,60,80,0.14,0,4128,1248,FALSE
ORD00118,3,46012,46014,CUST000250,Bronze,POD14,Wall Plug (2-Pack),Electronics,Smart Home,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,22,200,0.05,0,4180,1540,FALSE
ORD00118,4,45844,45846,CUST00035,Bronze,POD38,Oak Side Table,Home & Living,Furniture,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,In Store,150,30,0.05,0,4275,1575,FALSE
ORD00119,1,45811,45816,CUST000158,Bronze,POD49,Face Moisturiser,Beauty,Skincare,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,Online,45,100,0.06,50,4280,1570,FALSE
ORD00119,2,45527,45530,CUST000219,Platinum,POD1,Wireless Headphones,Electronics,Audio Devices,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,120,50,0.11,0,5340,1740,TRUE
ORD00119,3,45602,45604,CUST000190,Silver,POD19,Chino Pants,Apparel,Bottoms,ST5,Melbourne Retail - Fitzroy,Fitzroy,VIC,3065,In Store,65,75,0.11,0,4338.75,1413.75,FALSE
ORD00120,1,45533,45534,CUST00027,Gold,POD66,Razor – 5 Blade,Beauty,Personal Care,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,In Store,35,90,0.05,0,2992.5,1102.5,FALSE
ORD00120,2,45382,45384,CUST000134,Platinum,POD15,Cotton T-Shirt,Apparel,Tops,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,In Store,25,150,0.12,0,3300,1050,FALSE
ORD00120,3,45925,45930,CUST00086,Gold,POD61,Hydrating Shampoo,Beauty,Hair Care,ST11,Melbourne Retail - Box Hill,Box Hill,VIC,3128,Pick up,38,90,0.07,0,3180.6,1128.6,FALSE
ORD00120,4,45633,45635,CUST000177,Platinum,POD11,Wi-Fi Router,Electronics,Networking,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,In Store,160,25,0.09,0,3640,1240,FALSE
ORD00121,1,45380,45380,CUST000244,Bronze,POD45,Scented Candle – Vanilla,Home & Living,Fragrance,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,In Store,25,150,0.06,0,3525,1275,FALSE
ORD00121,2,45410,45413,CUST000117,Silver,POD65,Electric Toothbrush,Beauty,Personal Care,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,Pick up,80,70,0.13,0,4872,1512,TRUE
ORD00121,3,45566,45570,CUST00037,Bronze,POD49,Face Moisturiser,Beauty,Skincare,ST8,Melbourne Retail - Hawthorn,Hawthorn,VIC,3122,In Store,45,100,0.12,0,3960,1260,FALSE
ORD00121,4,45868,45870,CUST000111,Bronze,POD30,Non-Stick Frypan 28cm,Home & Living,Kitchen & Dining,ST13,Melbourne Retail - Preston,Preston,VIC,3072,In Store,55,80,0.12,0,3872,1232,FALSE
ORD00122,1,45822,45827,CUST000193,Gold,POD25,Women’s Shoes,Apparel,Footwear,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Online,110,50,0.11,50,4945,1635,FALSE
ORD00122,2,45995,45999,CUST00097,Gold,POD33,Cotton Bedsheet Set,Home & Living,Bedding,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,95,60,0.08,0,5244,1824,FALSE
ORD00122,3,45924,45928,CUST000124,Gold,POD52,Face Cleanser,Beauty,Skincare,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,35,120,0.12,0,3696,1176,FALSE
ORD00122,4,45839,45843,CUST000197,Silver,POD19,Chino Pants,Apparel,Bottoms,ST9,Melbourne Retail - Camberwell,Camberwell,VIC,3124,Online,65,75,0.09,50,4486.25,1551.25,FALSE
ORD00123,1,45302,45305,CUST00017,Gold,POD25,Women’s Shoes,Apparel,Footwear,ST15,Melbourne Retail - St Kilda,St Kilda,VIC,3182,In Store,110,50,0.05,0,5225,1925,FALSE
ORD00123,2,45429,45429,CUST00026,Bronze,POD62,Argan Oil,Beauty,Hair Care,ST18,Melbourne Retail - Sunshine,Sunshine,VIC,3020,In Store,55,60,0.05,0,3135,1155,FALSE
ORD00123,3,45648,45650,CUST00077,Gold,POD7,"Power Bank 10,000mAh",Electronics,Mobile Accessories,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,60,80,0.09,50,4418,1528,FALSE
ORD00123,4,45332,45334,CUST000195,Silver,POD52,Face Cleanser,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Pick up,35,120,0.14,0,3612,1092,FALSE
ORD00124,1,45514,45514,CUST000257,Platinum,POD50,Moisturiser – SPF30,Beauty,Skincare,ST1,Melbourne Retail - Melbourne CBD,Melbourne CBD,VIC,3000,Pick up,48,100,0.12,0,4224,1344,FALSE
ORD00124,2,45666,45671,CUST00095,Silver,POD52,Face Cleanser,Beauty,Skincare,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,In Store,35,120,0.13,0,3654,1134,FALSE
ORD00124,3,45847,45851,CUST00014,Gold,POD44,Scented Candle,Home & Living,Fragrance,ST2,Melbourne Retail - Southbank,Southbank,VIC,3006,Pick up,25,150,0.11,0,3337.5,1087.5,FALSE
ORD00124,4,45615,45617,CUST000263,Platinum,POD30,Non-Stick Frypan 28cm,Home & Living,Kitchen & Dining,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Pick up,55,80,0.14,0,3784,1144,FALSE
ORD00125,1,45952,45956,CUST000173,Silver,POD41,Arc Floor Lamp,Home & Living,Lighting,ST20,Melbourne Retail - Frankston,Frankston,VIC,3199,In Store,130,40,0.12,0,4576,1456,FALSE
ORD00125,2,45998,46001,CUST000146,Silver,POD14,Wall Plug (2-Pack),Electronics,Smart Home,ST17,Melbourne Retail - Footscray,Footscray,VIC,3011,In Store,22,200,0.1,0,3960,1320,FALSE
ORD00125,3,45614,45616,CUST000151,Silver,POD53,Eucalyptus Face Wash,Beauty,Skincare,ST13,Melbourne Retail - Preston,Preston,VIC,3072,Online,38,110,0.07,50,3937.4,1419.4,FALSE
ORD00125,4,45346,45350,CUST000159,Silver,POD48,Essential Oil – Eucalyptus,Home & Living,Fragrance,ST7,Melbourne Retail - Richmond,Richmond,VIC,3121,Pick up,35,80,0.14,0,2408,728,FALSE
ORD00126,1,45723,45726,CUST00052,Silver,POD51,Moisturiser – SPF31,Beauty,Skincare,ST14,Melbourne Retail - Brunswick,Brunswick,VIC,3056,Pick up,48,100,0.08,0,4416,1536,FALSE
ORD00126,2,45391,45396,CUST00044,Platinum,POD1,Wireless Headphones,Electronics,Audio Devices,ST16,Melbourne Retail - South Yarra,South Yarra,VIC,3141,In Store,120,50,0.15,0,5100,1500,FALSE
ORD00126,3,45588,45592,CUST000171,Silver,POD58,Rose Cream,Beauty,Skincare,ST19,Melbourne Retail - Dandenong,Dandenong,VIC,3175,Online,42,90,0.11,50,3414.2,1136.2,FALSE
ORD00126,4,45648,45650,CUST000242,Gold,POD42,Minimal Wall Clock,Home & Living,Home Decor,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,Online,45,90,0.15,50,3492.5,1052.5,FALSE
ORD00127,1,45802,45806,CUST000208,Silver,POD25,Women’s Shoes,Apparel,Footwear,ST10,Melbourne Retail - Glen Waverley,Glen Waverley,VIC,3150,In Store,110,50,0.12,0,4840,1540,TRUE
ORD00127,2,45382,45386,CUST000226,Bronze,POD16,Cotton Crew T-Shirt,Apparel,Tops,ST6,Melbourne Retail - Collingwood,Collingwood,VIC,3066,Online,28,140,0.05,50,3774,1412,FALSE
